UserID,Age,ParentalEducationYears,CEOAnnualSalary,Budget,IdealTripDurationDays,CurrentLatitude,CurrentLongitude,ClimatePreference,TravelStylePreference,TravelCompanionPreference,FavoriteColor,LocalSportsTeamRecord,PastTripsWithRatings
502,56,15.4,34457.99,1082.3,6,41.102,-72.1241,Cold,Relaxation,Friends,Green,Losing,"Destination_019-7, Destination_004-7, Destination_063-7"
503,23,15.6,60367.72,987.49,9,41.3709,-87.3644,Warm,Adventure,Friends,White,Winning,"Destination_055-7, Destination_063-9, Destination_072-6, Destination_074-6, Destination_043-10"
504,26,13.7,6015.97,1075.84,5,34.1069,-118.1478,Cold,Party,Friends,Purple,Losing,"Destination_032-7, Destination_050-4"
505,42,13.7,67996.53,1189.47,4,43.3355,-71.6945,Temperate,Relaxation,Family,Orange,Losing,"Destination_046-7, Destination_063-5"
506,18,13.6,43598.88,859.41,10,40.6963,-73.8578,Warm,Relaxation,Friends,Yellow,Winning,"Destination_017-8, Destination_045-9, Destination_016-6, Destination_066-6, Destination_059-9"
507,50,14.8,85459.22,1512.18,7,41.9919,-71.0458,Cold,Cultural,Solo,White,Losing,"Destination_068-8, Destination_040-10, Destination_052-7, Destination_033-6, Destination_015-6"
508,42,12.3,11240.48,821.69,7,41.56,-70.355,Cold,Cultural,Work,Blue,Winning,Destination_050-5
509,46,13.3,11573.82,1091.23,10,25.4192,-79.1743,Temperate,Relaxation,Couples,White,Losing,"Destination_048-8, Destination_062-10, Destination_074-8"
510,42,9.1,14183.46,300.0,5,40.6938,-73.496,Warm,Relaxation,Friends,Purple,Losing,"Destination_008-8, Destination_002-7, Destination_043-10, Destination_071-5"
511,33,17.4,34259.03,1657.02,6,41.8533,-87.6454,Temperate,Party,Couples,Red,Losing,Destination_068-8
512,22,13.7,24887.51,482.28,8,33.758,-118.1804,Warm,Party,Friends,Black,Losing,"Destination_036-8, Destination_049-9, Destination_066-8, Destination_023-7"
513,33,14.8,46692.13,753.84,3,25.919,-80.5821,Mixed,Cultural,Friends,Yellow,Losing,"Destination_072-7, Destination_002-10, Destination_074-6"
514,23,17.0,42680.72,1047.98,8,40.6475,-74.315,Temperate,Party,Friends,Red,Winning,"Destination_021-3, Destination_041-7, Destination_066-9"
515,41,14.4,29369.09,1147.35,6,26.9098,-80.2349,Mixed,Cultural,Family,White,Winning,"Destination_063-8, Destination_025-6, Destination_042-8, Destination_028-5"
516,45,16.6,36320.07,1011.09,10,41.4826,-74.1078,Warm,Party,Family,Purple,Winning,"Destination_050-6, Destination_005-7"
517,53,11.1,12720.0,310.71,9,40.8396,-74.6707,Warm,Luxury,Friends,Purple,Neutral,"Destination_002-7, Destination_052-7, Destination_032-7, Destination_070-5, Destination_007-10"
518,39,18.6,36133.5,1386.98,9,41.6565,-87.5247,Temperate,Party,Family,Purple,Losing,"Destination_002-9, Destination_050-8"
519,46,15.9,63633.09,1399.93,3,34.843,-118.129,Mixed,Cultural,Family,Red,Neutral,"Destination_052-8, Destination_034-5, Destination_020-9, Destination_008-9, Destination_027-10"
520,31,14.4,58824.28,1081.4,7,43.0519,-70.7396,Mixed,Relaxation,Couples,Green,Losing,"Destination_019-4, Destination_036-5, Destination_010-7, Destination_040-10, Destination_033-5"
521,29,16.9,53373.67,1470.58,4,26.5737,-80.2195,Temperate,Relaxation,Couples,Black,Neutral,"Destination_033-10, Destination_048-10"
522,41,11.4,20830.65,935.19,7,48.8051,-122.5727,Warm,Luxury,Couples,Green,Winning,"Destination_045-5, Destination_030-9, Destination_055-7"
523,30,13.4,13257.48,1334.13,2,41.9768,-71.665,Warm,Cultural,Family,Orange,Winning,"Destination_011-10, Destination_015-4, Destination_045-4, Destination_032-9"
524,38,16.7,34742.78,1555.13,3,41.8755,-73.6003,Temperate,Cultural,Couples,Green,Losing,"Destination_015-9, Destination_016-10"
525,22,10.4,8150.1,300.0,10,41.7129,-87.0055,Temperate,Adventure,Friends,Yellow,Winning,Destination_015-8
526,24,15.2,30190.55,1176.48,8,26.1038,-79.2069,Mixed,Cultural,Friends,Yellow,Winning,"Destination_024-7, Destination_034-7"
527,43,14.8,36973.17,1898.99,7,41.1061,-87.7627,Temperate,Adventure,Family,Red,Winning,Destination_042-7
528,46,17.6,26681.49,1261.22,5,40.4787,-74.9968,Mixed,Relaxation,Friends,White,Losing,"Destination_017-8, Destination_068-8, Destination_024-9"
529,23,11.0,11917.34,1156.26,4,26.2902,-80.3252,Mixed,Cultural,Couples,Blue,Winning,"Destination_014-8, Destination_009-6"
530,43,17.0,17891.82,1610.39,9,34.4198,-117.0601,Warm,Relaxation,Family,Yellow,Losing,"Destination_042-6, Destination_003-8, Destination_015-7, Destination_025-7"
531,29,12.9,45664.87,680.5,6,41.7034,-87.8406,Temperate,Adventure,Couples,Orange,Winning,"Destination_053-6, Destination_074-7, Destination_008-8, Destination_069-6"
532,35,13.0,15831.61,1106.61,12,34.1093,-117.7464,Mixed,Adventure,Couples,Orange,Winning,"Destination_020-6, Destination_011-6, Destination_051-6, Destination_019-7, Destination_026-10"
533,52,11.1,27748.87,1202.49,7,25.4766,-80.5055,Temperate,Luxury,Family,Blue,Losing,"Destination_032-10, Destination_034-8, Destination_044-10"
534,45,11.5,34684.45,1086.39,8,41.2386,-73.8207,Temperate,Relaxation,Solo,Yellow,Losing,"Destination_026-8, Destination_060-5, Destination_049-7"
535,45,14.5,63984.0,1352.46,4,39.6876,-74.6227,Mixed,Party,Family,Purple,Losing,"Destination_068-6, Destination_004-7, Destination_072-7"
536,58,11.2,29325.22,885.81,7,26.5106,-79.989,Warm,Cultural,Solo,Black,Winning,"Destination_065-7, Destination_075-10, Destination_012-8, Destination_031-10"
537,27,15.5,33134.98,1073.99,8,40.3289,-74.0952,Mixed,Party,Family,Green,Losing,Destination_011-6
538,23,12.8,28444.16,790.77,6,41.8866,-87.2621,Temperate,Adventure,Friends,Purple,Neutral,"Destination_044-8, Destination_069-7, Destination_041-6, Destination_067-10, Destination_009-6"
539,26,11.6,25399.48,301.49,5,40.0309,-74.4305,Temperate,Adventure,Solo,White,Losing,"Destination_070-8, Destination_027-9, Destination_026-9, Destination_048-9, Destination_051-7"
540,32,12.9,32217.86,1167.78,8,25.8965,-80.2399,Temperate,Cultural,Couples,White,Winning,Destination_055-7
541,18,14.9,20907.44,1561.23,12,34.3359,-118.8548,Temperate,Cultural,Friends,White,Neutral,"Destination_039-7, Destination_030-5, Destination_054-8"
542,33,13.4,22104.73,1139.98,8,40.8886,-73.4642,Warm,Adventure,Friends,Orange,Winning,"Destination_042-8, Destination_017-6"
543,28,14.1,46648.03,1078.44,11,40.9534,-73.9404,Warm,Relaxation,Solo,White,Losing,"Destination_017-10, Destination_009-8"
544,44,15.1,19559.85,1373.46,10,42.3121,-71.4774,Temperate,Cultural,Couples,Purple,Losing,"Destination_041-9, Destination_071-10, Destination_023-6, Destination_022-8, Destination_034-8"
545,39,16.0,68848.65,1473.02,11,42.324,-70.4301,Temperate,Luxury,Friends,Orange,Neutral,"Destination_049-7, Destination_025-9, Destination_052-5"
546,28,13.4,32419.24,1172.35,6,25.7005,-80.6349,Temperate,Adventure,Couples,Yellow,Winning,"Destination_065-8, Destination_007-7"
547,42,11.7,39028.8,1487.24,7,25.5139,-80.0896,Warm,Relaxation,Family,Black,Winning,"Destination_047-9, Destination_060-8, Destination_049-10"
548,44,13.9,70746.48,1927.95,8,25.5732,-79.9473,Warm,Adventure,Family,Orange,Winning,"Destination_065-10, Destination_067-8, Destination_059-8, Destination_047-10"
549,26,15.0,34085.2,1260.62,9,42.6214,-70.6155,Warm,Relaxation,Friends,Red,Losing,"Destination_070-8, Destination_046-7, Destination_031-8"
550,29,11.1,22196.02,720.92,9,34.7618,-117.7421,Temperate,Cultural,Solo,Orange,Winning,"Destination_006-6, Destination_010-10, Destination_054-6, Destination_027-8"
551,18,12.5,38336.64,821.44,7,33.5829,-118.6918,Warm,Party,Solo,White,Winning,"Destination_041-5, Destination_017-6, Destination_014-8, Destination_013-7, Destination_020-8"
552,22,12.7,9184.03,520.48,9,47.5721,-122.5556,Warm,Luxury,Friends,Orange,Winning,Destination_063-7
553,26,13.7,15034.74,338.06,5,47.0408,-122.5508,Temperate,Adventure,Couples,White,Winning,"Destination_054-8, Destination_073-5, Destination_013-9, Destination_002-8"
554,36,12.4,25212.28,684.45,10,33.8127,-118.5759,Cold,Relaxation,Family,Blue,Losing,"Destination_012-7, Destination_004-5"
555,24,15.5,32887.29,1065.12,10,25.6021,-79.6008,Temperate,Adventure,Couples,Green,Winning,Destination_041-7
556,29,10.8,37541.61,950.57,9,42.4596,-69.8241,Temperate,Cultural,Couples,Red,Losing,"Destination_061-9, Destination_033-8, Destination_006-8, Destination_053-7, Destination_065-6"
557,20,11.0,6027.33,304.15,7,34.1353,-118.385,Mixed,Party,Friends,Purple,Losing,"Destination_072-7, Destination_053-6, Destination_023-6, Destination_040-9, Destination_059-5"
558,37,13.2,10547.71,895.37,9,42.3621,-70.9318,Cold,Relaxation,Couples,Yellow,Neutral,"Destination_042-6, Destination_040-8, Destination_072-8, Destination_071-9, Destination_007-4"
559,40,13.4,34212.11,1152.93,5,34.2676,-117.2016,Cold,Cultural,Friends,Yellow,Neutral,"Destination_003-9, Destination_015-8, Destination_032-6"
560,40,10.9,21892.96,570.02,8,25.3373,-79.7605,Warm,Luxury,Family,Black,Losing,Destination_074-8
561,35,12.7,19304.21,1103.81,8,41.9839,-88.4155,Warm,Relaxation,Solo,White,Losing,"Destination_058-6, Destination_069-10, Destination_037-7, Destination_066-7"
562,18,13.4,28399.35,569.03,3,34.4353,-117.6062,Temperate,Party,Friends,Red,Winning,Destination_058-9
563,28,13.3,30520.82,754.7,8,40.2814,-74.0145,Warm,Adventure,Friends,Orange,Losing,"Destination_073-7, Destination_039-9, Destination_024-6"
564,30,14.3,23925.2,1271.49,4,24.8973,-80.8194,Temperate,Luxury,Friends,Green,Winning,"Destination_070-9, Destination_024-8, Destination_007-7, Destination_031-8, Destination_062-9"
565,30,12.7,9712.09,348.65,6,42.404,-87.8632,Temperate,Cultural,Solo,White,Winning,Destination_030-4
566,36,16.8,22530.09,639.2,7,25.2056,-80.0753,Warm,Relaxation,Couples,Purple,Neutral,"Destination_021-7, Destination_071-6, Destination_067-7, Destination_018-6, Destination_045-9"
567,52,14.5,44640.31,1501.13,6,33.7888,-118.4754,Warm,Relaxation,Work,Yellow,Losing,"Destination_043-8, Destination_039-8, Destination_035-8"
568,45,12.1,12746.65,1140.77,8,26.1297,-80.7709,Warm,Adventure,Family,Blue,Winning,"Destination_043-7, Destination_067-8, Destination_004-4"
569,23,14.3,28192.44,1300.07,7,33.5973,-118.163,Temperate,Relaxation,Couples,Blue,Winning,"Destination_008-6, Destination_059-6, Destination_009-5, Destination_046-4, Destination_006-8"
570,43,14.0,20444.94,1042.72,5,42.3647,-87.0109,Warm,Relaxation,Solo,Black,Winning,"Destination_054-8, Destination_004-9, Destination_061-8, Destination_045-7"
571,43,16.2,31873.75,1068.44,9,40.3775,-73.5413,Temperate,Relaxation,Family,Green,Neutral,"Destination_072-10, Destination_033-10"
572,25,12.9,23929.6,974.99,5,25.3679,-79.2769,Temperate,Adventure,Friends,Blue,Winning,"Destination_023-8, Destination_034-7, Destination_074-6, Destination_011-8"
573,45,15.2,20465.82,1068.41,15,41.7931,-70.3958,Temperate,Luxury,Work,Red,Losing,"Destination_014-8, Destination_074-7"
574,33,14.0,77714.94,1699.65,8,40.3818,-73.0034,Mixed,Relaxation,Friends,White,Winning,Destination_038-9
575,18,17.2,25893.31,1269.15,4,42.1757,-88.138,Mixed,Party,Couples,Yellow,Losing,"Destination_042-6, Destination_049-7, Destination_068-5"
576,40,16.4,29036.63,1630.75,5,25.4989,-79.7994,Temperate,Relaxation,Family,Green,Losing,"Destination_002-6, Destination_017-10, Destination_030-7, Destination_036-9, Destination_023-8"
577,38,14.2,24873.47,1906.68,12,41.2363,-74.0454,Temperate,Relaxation,Solo,Green,Losing,"Destination_012-8, Destination_037-8, Destination_065-10, Destination_031-10"
578,32,13.4,16842.52,825.19,6,41.9023,-87.2508,Cold,Cultural,Solo,Purple,Losing,"Destination_068-9, Destination_049-7, Destination_045-9"
579,35,14.9,44621.99,1338.04,4,47.6759,-122.9768,Mixed,Adventure,Solo,Yellow,Winning,Destination_018-5
580,26,13.7,36769.93,1173.71,10,33.6435,-118.1224,Temperate,Adventure,Friends,Purple,Neutral,"Destination_010-8, Destination_042-6, Destination_043-6, Destination_011-7, Destination_008-9"
581,42,17.1,60837.96,1589.01,7,41.3177,-73.202,Warm,Adventure,Couples,Green,Winning,"Destination_029-7, Destination_006-8, Destination_013-7, Destination_035-8, Destination_075-8"
582,34,14.1,38687.99,1421.6,9,41.0998,-73.8664,Mixed,Luxury,Couples,Green,Winning,"Destination_013-6, Destination_071-6, Destination_058-9, Destination_024-9"
583,37,13.0,73350.83,1180.13,10,26.1344,-80.5234,Warm,Party,Couples,White,Winning,"Destination_037-6, Destination_008-8"
584,39,12.9,17045.98,878.44,8,33.9734,-118.6521,Mixed,Luxury,Couples,Yellow,Losing,Destination_066-9
585,21,11.8,8136.48,857.57,14,33.4256,-118.0732,Warm,Party,Friends,Orange,Losing,"Destination_074-5, Destination_024-6"
586,24,15.2,19705.31,1147.43,2,41.9728,-87.2862,Warm,Adventure,Solo,White,Winning,"Destination_018-7, Destination_035-9, Destination_047-8, Destination_004-8"
587,18,12.6,29033.12,1029.2,5,42.1531,-87.5087,Mixed,Relaxation,Family,Black,Losing,"Destination_027-7, Destination_054-6, Destination_063-6, Destination_053-6, Destination_059-6"
588,42,16.0,28223.3,1545.67,8,47.8883,-122.3513,Temperate,Luxury,Family,Purple,Winning,"Destination_045-9, Destination_023-9"
589,20,11.6,24159.51,999.96,14,42.0864,-87.9931,Temperate,Adventure,Friends,White,Winning,Destination_034-8
590,37,14.1,64745.95,1715.76,13,25.9449,-79.8558,Mixed,Luxury,Friends,Red,Winning,Destination_059-8
591,39,16.1,56252.25,1311.45,11,47.2752,-122.3041,Mixed,Cultural,Friends,Yellow,Neutral,"Destination_043-7, Destination_018-7, Destination_053-8, Destination_063-5, Destination_056-8"
592,42,9.5,20420.71,919.44,5,47.2982,-122.5933,Warm,Relaxation,Couples,Black,Neutral,"Destination_032-9, Destination_003-8, Destination_020-7, Destination_005-8, Destination_053-10"
593,21,18.2,156151.75,1789.55,6,40.1475,-73.3771,Mixed,Party,Solo,Red,Winning,"Destination_017-5, Destination_007-8, Destination_038-5, Destination_063-8, Destination_044-6"
594,34,13.1,31092.66,1497.57,5,41.2428,-73.7413,Temperate,Party,Couples,Blue,Winning,"Destination_026-10, Destination_054-7, Destination_053-9, Destination_039-7, Destination_021-9"
595,55,13.8,9377.14,1203.75,5,35.0361,-118.3346,Warm,Relaxation,Work,Red,Neutral,"Destination_064-7, Destination_042-9, Destination_028-8, Destination_032-5, Destination_015-8"
596,56,14.6,42375.71,1419.29,12,27.2759,-80.3038,Mixed,Party,Solo,Yellow,Losing,"Destination_056-8, Destination_039-8"
597,47,15.1,22093.04,2122.24,8,34.1776,-118.4389,Temperate,Adventure,Couples,Purple,Winning,"Destination_041-7, Destination_016-6, Destination_001-7, Destination_059-8"
598,39,14.4,19655.82,1051.06,7,34.2362,-117.8222,Mixed,Luxury,Friends,Yellow,Losing,Destination_019-9
599,23,16.1,71983.84,1764.61,10,40.653,-73.1216,Warm,Relaxation,Work,Red,Losing,Destination_055-6
600,44,14.8,29240.11,1630.56,3,40.8296,-73.8748,Warm,Relaxation,Couples,Yellow,Neutral,"Destination_045-8, Destination_007-9"
601,33,17.5,37027.75,1420.18,8,33.5955,-118.0308,Warm,Relaxation,Friends,Orange,Winning,"Destination_027-4, Destination_022-9, Destination_050-9, Destination_010-7, Destination_005-5"
602,42,14.8,14839.98,1108.72,4,47.543,-122.6341,Temperate,Relaxation,Couples,Red,Losing,Destination_040-6
603,27,18.0,51876.94,1718.43,7,47.2218,-120.9941,Cold,Party,Couples,White,Neutral,"Destination_009-6, Destination_011-8, Destination_069-7"
604,33,15.7,77371.6,1468.48,6,42.2283,-71.7885,Temperate,Luxury,Couples,Green,Winning,"Destination_014-7, Destination_015-8"
605,37,10.2,13975.96,300.0,5,42.0109,-71.0858,Warm,Cultural,Work,Red,Losing,"Destination_068-9, Destination_044-8"
606,38,19.1,26702.45,1756.5,9,34.3233,-117.9626,Temperate,Relaxation,Couples,Red,Losing,"Destination_033-9, Destination_057-8, Destination_046-7"
607,41,12.6,16248.15,1193.18,8,47.9483,-122.6524,Warm,Relaxation,Family,Red,Losing,"Destination_058-6, Destination_059-10, Destination_066-7"
608,28,17.0,23433.89,1241.17,7,47.7802,-122.768,Temperate,Luxury,Solo,Yellow,Losing,"Destination_017-7, Destination_025-6"
609,19,14.3,29308.02,600.63,8,42.0502,-71.5189,Cold,Adventure,Friends,Yellow,Winning,"Destination_024-8, Destination_022-8, Destination_029-6, Destination_027-4"
610,54,15.6,49896.0,2068.71,6,47.0158,-121.7979,Warm,Relaxation,Family,Purple,Losing,"Destination_010-7, Destination_022-8, Destination_067-8, Destination_018-10, Destination_068-10"
611,65,11.9,19955.81,1795.23,10,42.7043,-70.5717,Temperate,Cultural,Family,Red,Winning,"Destination_025-10, Destination_070-8"
612,40,15.0,8717.88,1085.9,7,40.7297,-73.6216,Cold,Relaxation,Work,Black,Losing,Destination_057-8
613,19,13.7,34221.41,631.3,6,40.9994,-87.1985,Temperate,Adventure,Friends,Black,Winning,"Destination_032-6, Destination_015-7, Destination_074-8, Destination_031-8, Destination_066-7"
614,26,17.2,16934.88,852.42,5,34.1386,-117.9264,Temperate,Party,Friends,Red,Winning,"Destination_007-7, Destination_027-10"
615,41,14.7,31549.45,1095.45,7,42.55,-71.5535,Cold,Cultural,Couples,Black,Neutral,"Destination_019-10, Destination_036-7, Destination_040-10, Destination_053-7, Destination_065-7"
616,51,15.5,22064.23,1533.9,14,39.961,-74.366,Temperate,Cultural,Work,Red,Losing,"Destination_014-3, Destination_028-6, Destination_068-10"
617,20,9.9,10950.47,473.59,7,26.0425,-79.845,Warm,Cultural,Friends,Yellow,Neutral,"Destination_068-10, Destination_072-7"
618,34,13.8,21627.7,800.1,4,41.196,-88.1205,Warm,Cultural,Couples,Black,Losing,Destination_045-10
619,37,14.7,76556.54,1128.96,10,41.5184,-87.8087,Mixed,Relaxation,Couples,White,Winning,"Destination_020-9, Destination_047-7, Destination_048-6"
620,45,14.1,29444.89,938.01,6,41.679,-71.771,Warm,Cultural,Couples,Purple,Winning,"Destination_012-6, Destination_024-6, Destination_043-9, Destination_002-5, Destination_018-8"
621,31,15.9,39577.03,1421.05,9,41.9491,-71.0169,Mixed,Relaxation,Family,Yellow,Neutral,"Destination_035-8, Destination_007-6, Destination_020-7, Destination_024-6"
622,18,13.5,17664.39,300.0,5,47.0197,-122.3879,Warm,Adventure,Couples,White,Winning,"Destination_067-6, Destination_066-8"
623,42,13.8,8316.94,1399.19,11,34.5793,-118.8909,Temperate,Party,Solo,Blue,Losing,"Destination_004-6, Destination_057-8, Destination_029-6, Destination_017-6"
624,48,16.0,11119.51,898.32,6,41.7768,-87.1176,Mixed,Cultural,Work,Blue,Losing,"Destination_002-5, Destination_071-7, Destination_073-5"
625,34,9.4,5421.38,754.42,11,25.5509,-80.4768,Temperate,Relaxation,Friends,Yellow,Losing,"Destination_004-7, Destination_042-8, Destination_061-7, Destination_005-8"
626,40,15.0,42544.93,854.62,4,42.9417,-71.2131,Warm,Relaxation,Couples,Red,Neutral,"Destination_027-6, Destination_028-9, Destination_033-9, Destination_073-5, Destination_039-9"
627,29,13.3,54567.19,850.93,6,48.1622,-122.1155,Warm,Cultural,Work,Red,Neutral,Destination_001-8
628,25,12.3,43621.74,1211.23,12,42.1886,-70.8202,Cold,Adventure,Friends,Green,Losing,"Destination_066-9, Destination_007-7, Destination_043-9, Destination_006-5, Destination_070-6"
629,47,14.3,47514.67,1760.13,9,40.8702,-73.4996,Temperate,Luxury,Family,Blue,Losing,"Destination_003-9, Destination_050-8"
630,40,16.3,9365.06,682.48,14,40.4358,-73.9894,Mixed,Adventure,Friends,Black,Losing,"Destination_051-7, Destination_057-8, Destination_075-7, Destination_056-5, Destination_003-4"
631,41,15.9,31570.06,1520.6,7,40.6792,-73.6579,Temperate,Adventure,Family,Purple,Winning,"Destination_059-8, Destination_005-5, Destination_035-8, Destination_032-7"
632,53,13.3,46453.66,665.55,8,25.2474,-79.6815,Temperate,Adventure,Friends,Yellow,Losing,Destination_041-6
633,22,15.9,24886.84,1092.06,13,25.9932,-80.8485,Temperate,Party,Friends,Yellow,Winning,"Destination_022-6, Destination_012-7"
634,28,15.8,23453.32,1279.32,3,42.4841,-86.513,Warm,Luxury,Couples,Red,Losing,"Destination_014-9, Destination_065-8, Destination_042-8, Destination_029-9"
635,37,13.7,15269.64,1543.91,3,42.3809,-86.9165,Mixed,Cultural,Solo,Yellow,Losing,"Destination_042-4, Destination_061-6"
